2.355434096712465362e+02 4.174604131957495667e+01 -1.431977121872313319e+01
2.355554231413051980e+02 4.174612204056844433e+01 -1.451987190555860252e+01
2.355674366413381620e+02 4.174620151021429137e+01 -1.472131455468553440e+01
2.355794501708772941e+02 4.174627972850591107e+01 -1.492408154635398887e+01
2.355914637294544320e+02 4.174635669543680905e+01 -1.512816456972672086e+01
2.356034773166014133e+02 4.174643241100060465e+01 -1.533355915058626806e+01
2.356154909318501041e+02 4.174650687519103087e+01 -1.554026349916210847e+01
2.356275045747322849e+02 4.174658008800189180e+01 -1.574827826428696653e+01
2.356395182447797936e+02 4.174665204942712649e+01 -1.595760653599938905e+01
2.356515319415244107e+02 4.174672275946076638e+01 -1.616825397098637040e+01
2.356635456644979456e+02 4.174679221809693530e+01 -1.638022900622632960e+01
2.356755594132321789e+02 4.174686042532987784e+01 -1.659354312196353476e+01
2.356875731872588631e+02 4.174692738115394519e+01 -1.680821106356421524e+01
2.356995869861098072e+02 4.174699308556356669e+01 -1.702425087298013295e+01
2.357116008093167920e+02 4.174705753855330670e+01 -1.724168365241951051e+01
2.357236146564114847e+02 4.174712074011782192e+01 -1.746053323998904716e+01
2.357356285269256659e+02 4.174718269025184725e+01 -1.768082597196195138e+01
2.357476424203910881e+02 4.174724338895025966e+01 -1.790259031362944597e+01
2.357596563363394466e+02 4.174730283620802851e+01 -1.812585613068267776e+01
2.357716702743025508e+02 4.174736103202019422e+01 -1.835065383794142235e+01
2.357836842338119823e+02 4.174741797638197482e+01 -1.857701442397035407e+01
2.357956982143995219e+02 4.174747366928861680e+01 -1.880497263799492202e+01
2.358077122155968937e+02 4.174752811073550873e+01 -1.903457533856897044e+01
2.358197262369357645e+02 4.174758130071813156e+01 -1.926588989211569469e+01
2.358317402779477732e+02 4.174763323923207281e+01 -1.949900242545589890e+01
2.358437543381646435e+02 4.174768392627301949e+01 -1.973400847010412917e+01
2.358557684171180426e+02 4.174773336183677230e+01 -1.997100625563962240e+01
2.358677825143396376e+02 4.174778154591923851e+01 -2.021009476170331709e+01
2.358797966293611239e+02 4.174782847851641066e+01 -2.045137389934643579e+01
2.358918107617140834e+02 4.174787415962438075e+01 -2.069494505656177807e+01
2.359038249109302114e+02 4.174791858923939003e+01 -2.094091148374428712e+01
2.359158390765411468e+02 4.174796176735774367e+01 -2.118937849150285047e+01
2.359278532580785281e+02 4.174800369397584632e+01 -2.144045354503873568e+01
2.359398674550739656e+02 4.174804436909023053e+01 -2.169424634374144034e+01
2.359518816670591264e+02 4.174808379269752123e+01 -2.195086897865672881e+01
2.359638958935655921e+02 4.174812196479444282e+01 -2.221043627796746023e+01
2.359759101341250016e+02 4.174815888537783337e+01 -2.247306644853637181e+01
2.359879243882689650e+02 4.174819455444462335e+01 -2.273888204581402306e+01
2.359999386555290926e+02 4.174822897199187111e+01 -2.300801111246664732e+01
2.360119529354369661e+02 4.174826213801670605e+01 -2.328058808096898247e+01
2.360239672275242242e+02 4.174829405251636416e+01 -2.355675393863947420e+01
2.360359815313224772e+02 4.174832471548823776e+01 -2.383665533909078249e+01
2.360479958463632215e+02 4.174835412692974757e+01 -2.412044231112190573e+01
2.360600101721781527e+02 4.174838228683846353e+01 -2.440826398655735829e+01
2.360720245082987958e+02 4.174840919521205507e+01 -2.470028604793276372e+01
2.360840388542567609e+02 4.174843485204828397e+01 -2.499667542020705469e+01
2.360960532095836015e+02 4.174845925734502572e+01 -2.529759703359161449e+01
2.361080675738108994e+02 4.174848241110025526e+01 -2.560321567051039438e+01
