y,x_0.00175
-236.56683354192742,367.66975363530275
-236.9421777221527,367.9613160740465
-237.317521902378,368.25264766956474
-237.69286608260325,368.54374896929767
-238.06821026282853,368.83462051852575
-238.4435544430538,369.12526286038053
-238.8188986232791,369.41567653585736
-239.19424280350438,369.7058620838265
-239.56958698372966,369.99582004104525
-239.94493116395495,370.2855509421691
-240.32027534418023,370.5750553197636
-240.69561952440552,370.86433370431564
-241.0709637046308,371.15338662424483
-241.44630788485608,371.4422146059146
-241.82165206508134,371.7308181736436
-242.19699624530662,372.0191978497167
-242.5723404255319,372.3073541543959
-242.94768460575722,372.59528760593173
-243.3230287859825,372.88299872057337
-243.69837296620776,373.1704880125802
-244.07371714643304,373.4577559942322
-244.44906132665832,373.7448031758403
-244.8244055068836,374.03163006575767
-245.1997496871089,374.31823717038947
-245.57509386733415,374.60462499420385
-245.95043804755943,374.890794039742
-246.32578222778474,375.17674480762855
-246.70112640801003,375.46247779658165
-247.0764705882353,375.74799350342346
